Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,Keywords
689,Portugal,865,0,Basic,Optimization,Nonlinear Optimization,Lagrange multipliers
689,Portugal,865,1,Basic,Optimization,Nonlinear Optimization,Lagrange multipliers
380,Portugal,865,1,Basic,Optimization,Nonlinear Optimization,Lagrange multipliers
380,Portugal,865,0,Basic,Optimization,Nonlinear Optimization,Lagrange multipliers
851,Italy,865,1,Basic,Optimization,Nonlinear Optimization,Lagrange multipliers
689,Portugal,866,1,Basic,Optimization,Nonlinear Optimization,Stationary point
380,Portugal,866,0,Basic,Optimization,Nonlinear Optimization,Stationary point
1479,Portugal,866,1,Basic,Optimization,Nonlinear Optimization,Stationary point
37,Portugal,866,0,Basic,Optimization,Nonlinear Optimization,Stationary point
689,Portugal,867,0,Basic,Optimization,Nonlinear Optimization,Stationary point
689,Portugal,867,0,Basic,Optimization,Nonlinear Optimization,Stationary point
215,Lithuania,868,1,Basic,Differential Equations,Differential Equations,Separable variables equation
380,Portugal,868,0,Basic,Differential Equations,Differential Equations,Separable variables equation
552,Portugal,868,1,Basic,Differential Equations,Differential Equations,Separable variables equation
552,Portugal,869,0,Basic,Differential Equations,Differential Equations,Separable variables equation
26,Portugal,869,0,Basic,Differential Equations,Differential Equations,Separable variables equation
155,Spain,869,0,Basic,Differential Equations,Differential Equations,Separable variables equation
552,Portugal,870,0,Basic,Differential Equations,Differential Equations,Homogeneous equation
155,Spain,870,1,Basic,Differential Equations,Differential Equations,Homogeneous equation
61,Portugal,870,1,Basic,Differential Equations,Differential Equations,Homogeneous equation
380,Portugal,871,0,Basic,Differential Equations,Differential Equations,Cauchy problem
37,Portugal,872,0,Basic,Differential Equations,Differential Equations,Linear differential equation
1043,Lithuania,873,0,Basic,Differentiation,Partial Differentiation,First order
1075,Portugal,873,0,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,873,1,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,873,1,Basic,Differentiation,Partial Differentiation,First order
1024,Lithuania,874,0,Basic,Differentiation,Partial Differentiation,Power rule
1049,Lithuania,874,0,Basic,Differentiation,Partial Differentiation,Power rule
1044,Lithuania,874,0,Basic,Differentiation,Partial Differentiation,Power rule
1044,Lithuania,874,0,Basic,Differentiation,Partial Differentiation,Power rule
1034,Lithuania,875,0,Basic,Differentiation,Partial Differentiation,Gradient
1028,Lithuania,875,0,Basic,Differentiation,Partial Differentiation,Gradient
1032,Lithuania,875,0,Basic,Differentiation,Partial Differentiation,Gradient
1049,Lithuania,875,0,Basic,Differentiation,Partial Differentiation,Gradient
165,Portugal,875,0,Basic,Differentiation,Partial Differentiation,Gradient
1044,Lithuania,875,0,Basic,Differentiation,Partial Differentiation,Gradient
1044,Lithuania,875,1,Basic,Differentiation,Partial Differentiation,Gradient
1044,Lithuania,875,0,Basic,Differentiation,Partial Differentiation,Gradient
1044,Lithuania,875,1,Basic,Differentiation,Partial Differentiation,Gradient
1044,Lithuania,875,0,Basic,Differentiation,Partial Differentiation,Gradient
1039,Lithuania,876,0,Basic,Differentiation,Partial Differentiation,Directional derivative
1056,Lithuania,876,0,Basic,Differentiation,Partial Differentiation,Directional derivative
1049,Lithuania,876,0,Basic,Differentiation,Partial Differentiation,Directional derivative
918,Portugal,876,0,Basic,Differentiation,Partial Differentiation,Directional derivative
1044,Lithuania,876,0,Basic,Differentiation,Partial Differentiation,Directional derivative
1044,Lithuania,876,1,Basic,Differentiation,Partial Differentiation,Directional derivative
1044,Lithuania,876,1,Basic,Differentiation,Partial Differentiation,Directional derivative
753,Italy,876,0,Basic,Differentiation,Partial Differentiation,Directional derivative
37,Portugal,876,1,Basic,Differentiation,Partial Differentiation,Directional derivative
1056,Lithuania,877,0,Basic,Differentiation,Partial Differentiation,Second order
1046,Lithuania,877,0,Basic,Differentiation,Partial Differentiation,Second order
1024,Lithuania,877,0,Basic,Differentiation,Partial Differentiation,Second order
1032,Lithuania,877,1,Basic,Differentiation,Partial Differentiation,Second order
1011,Portugal,877,0,Basic,Differentiation,Partial Differentiation,Second order
483,Portugal,877,1,Basic,Differentiation,Partial Differentiation,Second order
1044,Lithuania,877,1,Basic,Differentiation,Partial Differentiation,Second order
1050,Lithuania,878,0,Basic,Differentiation,Partial Differentiation,Second order
239,Lithuania,878,1,Basic,Differentiation,Partial Differentiation,Second order
1026,Lithuania,878,0,Basic,Differentiation,Partial Differentiation,Second order
1034,Lithuania,878,0,Basic,Differentiation,Partial Differentiation,Second order
165,Portugal,878,0,Basic,Differentiation,Partial Differentiation,Second order
1075,Portugal,878,0,Basic,Differentiation,Partial Differentiation,Second order
26,Portugal,878,1,Basic,Differentiation,Partial Differentiation,Second order
1044,Lithuania,878,1,Basic,Differentiation,Partial Differentiation,Second order
1044,Lithuania,878,1,Basic,Differentiation,Partial Differentiation,Second order
1039,Lithuania,879,0,Basic,Differentiation,Partial Differentiation,First order
1043,Lithuania,879,0,Basic,Differentiation,Partial Differentiation,First order
1049,Lithuania,879,0,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,879,1,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,879,1,Basic,Differentiation,Partial Differentiation,First order
37,Portugal,879,1,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,880,0,Advanced,Differentiation,Partial Differentiation,First order
37,Portugal,880,1,Advanced,Differentiation,Partial Differentiation,First order
1044,Lithuania,881,1,Advanced,Differentiation,Partial Differentiation,Directional derivative
37,Portugal,881,1,Advanced,Differentiation,Partial Differentiation,Directional derivative
37,Portugal,881,1,Advanced,Differentiation,Partial Differentiation,Directional derivative
1044,Lithuania,882,0,Advanced,Differentiation,Partial Differentiation,Gradient
37,Portugal,882,0,Advanced,Differentiation,Partial Differentiation,Gradient
1029,Lithuania,883,0,Basic,Differentiation,Partial Differentiation,First order
1056,Lithuania,883,0,Basic,Differentiation,Partial Differentiation,First order
1034,Lithuania,883,0,Basic,Differentiation,Partial Differentiation,First order
1046,Lithuania,883,0,Basic,Differentiation,Partial Differentiation,First order
483,Portugal,883,0,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,883,0,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,883,0,Basic,Differentiation,Partial Differentiation,First order
1039,Lithuania,885,0,Basic,Differentiation,Partial Differentiation,Second order
1039,Lithuania,885,0,Basic,Differentiation,Partial Differentiation,Second order
1056,Lithuania,885,1,Basic,Differentiation,Partial Differentiation,Second order
1032,Lithuania,885,0,Basic,Differentiation,Partial Differentiation,Second order
1047,Lithuania,885,0,Basic,Differentiation,Partial Differentiation,Second order
1075,Portugal,885,0,Basic,Differentiation,Partial Differentiation,Second order
1044,Lithuania,885,0,Basic,Differentiation,Partial Differentiation,Second order
1044,Lithuania,885,0,Basic,Differentiation,Partial Differentiation,Second order
753,Italy,885,0,Basic,Differentiation,Partial Differentiation,Second order
751,Lithuania,885,0,Basic,Differentiation,Partial Differentiation,Second order
1044,Lithuania,886,0,Advanced,Differentiation,Partial Differentiation,Second order
37,Portugal,886,1,Advanced,Differentiation,Partial Differentiation,Second order
1044,Lithuania,887,1,Advanced,Differentiation,Partial Differentiation,First order
37,Portugal,887,1,Advanced,Differentiation,Partial Differentiation,First order
37,Portugal,887,1,Advanced,Differentiation,Partial Differentiation,First order
26,Portugal,888,0,Basic,Differential Equations,Differential Equations,Linear differential equation
155,Spain,888,1,Basic,Differential Equations,Differential Equations,Linear differential equation
61,Portugal,888,1,Basic,Differential Equations,Differential Equations,Linear differential equation
552,Portugal,889,1,Basic,Differential Equations,Differential Equations,Linear differential equation
552,Portugal,889,0,Basic,Differential Equations,Differential Equations,Linear differential equation
1557,Portugal,889,1,Basic,Differential Equations,Differential Equations,Linear differential equation
61,Portugal,889,0,Basic,Differential Equations,Differential Equations,Linear differential equation
380,Portugal,890,0,Basic,Differential Equations,Differential Equations,Linear differential equation
26,Portugal,890,1,Basic,Differential Equations,Differential Equations,Linear differential equation
1557,Portugal,890,1,Basic,Differential Equations,Differential Equations,Linear differential equation
1516,Portugal,891,0,Basic,Differential Equations,Differential Equations,Linear differential equation
380,Portugal,891,0,Basic,Differential Equations,Differential Equations,Linear differential equation
552,Portugal,891,0,Basic,Differential Equations,Differential Equations,Linear differential equation
1516,Portugal,892,1,Basic,Differential Equations,Differential Equations,Linear differential equation
552,Portugal,892,1,Basic,Differential Equations,Differential Equations,Linear differential equation
26,Portugal,892,0,Basic,Differential Equations,Differential Equations,Linear differential equation
1516,Portugal,903,1,Basic,Differential Equations,Differential Equations,Separable variables equation
26,Portugal,903,1,Basic,Differential Equations,Differential Equations,Separable variables equation
80,Lithuania,903,1,Basic,Differential Equations,Differential Equations,Separable variables equation
155,Spain,903,0,Basic,Differential Equations,Differential Equations,Separable variables equation
380,Portugal,904,0,Basic,Differential Equations,Differential Equations,Bernoulli equation
552,Portugal,904,0,Basic,Differential Equations,Differential Equations,Bernoulli equation
155,Spain,904,0,Basic,Differential Equations,Differential Equations,Bernoulli equation
37,Portugal,904,0,Basic,Differential Equations,Differential Equations,Bernoulli equation
1565,Portugal,905,1,Advanced,Differential Equations,Differential Equations,Bernoulli equation
26,Portugal,906,0,Basic,Differential Equations,Differential Equations,Linear differential equation
1050,Lithuania,908,0,Basic,Differentiation,Partial Differentiation,Gradient
1039,Lithuania,908,0,Basic,Differentiation,Partial Differentiation,Gradient
1047,Lithuania,908,0,Basic,Differentiation,Partial Differentiation,Gradient
1045,Lithuania,908,0,Basic,Differentiation,Partial Differentiation,Gradient
1038,Lithuania,908,0,Basic,Differentiation,Partial Differentiation,Gradient
1049,Lithuania,908,0,Basic,Differentiation,Partial Differentiation,Gradient
1075,Portugal,908,1,Basic,Differentiation,Partial Differentiation,Gradient
918,Portugal,908,0,Basic,Differentiation,Partial Differentiation,Gradient
1044,Lithuania,908,0,Basic,Differentiation,Partial Differentiation,Gradient
71,Portugal,909,1,Basic,Differentiation,Partial Differentiation,Power rule
380,Portugal,910,1,Basic,Optimization,Nonlinear Optimization,Minimum
898,Portugal,911,1,Basic,Optimization,Nonlinear Optimization,Minimum
851,Italy,911,1,Basic,Optimization,Nonlinear Optimization,Minimum
851,Italy,911,0,Basic,Optimization,Nonlinear Optimization,Minimum
37,Portugal,911,0,Basic,Optimization,Nonlinear Optimization,Minimum
1034,Lithuania,912,0,Basic,Differentiation,Partial Differentiation,Minimum
1028,Lithuania,912,0,Basic,Differentiation,Partial Differentiation,Minimum
1045,Lithuania,912,0,Basic,Differentiation,Partial Differentiation,Minimum
1043,Lithuania,912,0,Basic,Differentiation,Partial Differentiation,Minimum
1044,Lithuania,912,0,Basic,Differentiation,Partial Differentiation,Minimum
1044,Lithuania,912,1,Basic,Differentiation,Partial Differentiation,Minimum
913,Ireland,916,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
913,Ireland,916,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
988,Portugal,916,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
988,Portugal,916,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
854,Italy,916,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
509,Portugal,916,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
509,Portugal,916,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
406,Portugal,916,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
80,Lithuania,916,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
852,Italy,916,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
852,Italy,916,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
853,Italy,916,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
988,Portugal,917,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
855,Italy,917,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
854,Italy,917,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
511,Portugal,917,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
414,Portugal,917,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
80,Lithuania,917,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
80,Lithuania,917,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
852,Italy,917,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
853,Italy,917,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
351,Portugal,918,0,Basic,Real Functions of a single variable,Domain,
240,Lithuania,918,1,Basic,Real Functions of a single variable,Domain,
626,Italy,918,0,Basic,Real Functions of a single variable,Domain,
750,Portugal,918,0,Basic,Real Functions of a single variable,Domain,
1379,Portugal,918,1,Basic,Real Functions of a single variable,Domain,
1379,Portugal,918,1,Basic,Real Functions of a single variable,Domain,
1557,Portugal,918,0,Basic,Real Functions of a single variable,Domain,
1557,Portugal,918,0,Basic,Real Functions of a single variable,Domain,
1564,Portugal,918,0,Basic,Real Functions of a single variable,Domain,
181,Italy,918,0,Basic,Real Functions of a single variable,Domain,
181,Italy,918,1,Basic,Real Functions of a single variable,Domain,
181,Italy,918,0,Basic,Real Functions of a single variable,Domain,
181,Italy,918,0,Basic,Real Functions of a single variable,Domain,
176,Italy,918,0,Basic,Real Functions of a single variable,Domain,
240,Lithuania,919,0,Basic,Real Functions of a single variable,Domain,
626,Italy,919,1,Basic,Real Functions of a single variable,Domain,
750,Portugal,919,1,Basic,Real Functions of a single variable,Domain,
1379,Portugal,919,1,Basic,Real Functions of a single variable,Domain,
1557,Portugal,919,1,Basic,Real Functions of a single variable,Domain,
1557,Portugal,919,0,Basic,Real Functions of a single variable,Domain,
1564,Portugal,919,0,Basic,Real Functions of a single variable,Domain,
181,Italy,919,1,Basic,Real Functions of a single variable,Domain,
181,Italy,919,1,Basic,Real Functions of a single variable,Domain,
176,Italy,919,0,Basic,Real Functions of a single variable,Domain,
240,Lithuania,920,1,Basic,Real Functions of a single variable,Domain,
626,Italy,920,1,Basic,Real Functions of a single variable,Domain,
750,Portugal,920,0,Basic,Real Functions of a single variable,Domain,
1379,Portugal,920,1,Basic,Real Functions of a single variable,Domain,
1557,Portugal,920,1,Basic,Real Functions of a single variable,Domain,
1557,Portugal,920,0,Basic,Real Functions of a single variable,Domain,
1564,Portugal,920,0,Basic,Real Functions of a single variable,Domain,
181,Italy,920,0,Basic,Real Functions of a single variable,Domain,
181,Italy,920,0,Basic,Real Functions of a single variable,Domain,
181,Italy,920,0,Basic,Real Functions of a single variable,Domain,
181,Italy,920,0,Basic,Real Functions of a single variable,Domain,
176,Italy,920,0,Basic,Real Functions of a single variable,Domain,
240,Lithuania,921,1,Basic,Real Functions of a single variable,Domain,
626,Italy,921,1,Basic,Real Functions of a single variable,Domain,
750,Portugal,921,0,Basic,Real Functions of a single variable,Domain,
1379,Portugal,921,0,Basic,Real Functions of a single variable,Domain,
1564,Portugal,921,0,Basic,Real Functions of a single variable,Domain,
181,Italy,921,0,Basic,Real Functions of a single variable,Domain,
181,Italy,921,1,Basic,Real Functions of a single variable,Domain,
181,Italy,921,1,Basic,Real Functions of a single variable,Domain,
176,Italy,921,0,Basic,Real Functions of a single variable,Domain,
240,Lithuania,922,0,Basic,Real Functions of a single variable,Domain,
750,Portugal,922,0,Basic,Real Functions of a single variable,Domain,
1379,Portugal,922,0,Basic,Real Functions of a single variable,Domain,
1509,Portugal,922,0,Basic,Real Functions of a single variable,Domain,
1557,Portugal,922,0,Basic,Real Functions of a single variable,Domain,
1557,Portugal,922,0,Basic,Real Functions of a single variable,Domain,
1564,Portugal,922,0,Basic,Real Functions of a single variable,Domain,
181,Italy,922,0,Basic,Real Functions of a single variable,Domain,
181,Italy,922,1,Basic,Real Functions of a single variable,Domain,
181,Italy,922,1,Basic,Real Functions of a single variable,Domain,
176,Italy,922,0,Basic,Real Functions of a single variable,Domain,
240,Lithuania,923,1,Basic,Real Functions of a single variable,Domain,
626,Italy,923,1,Basic,Real Functions of a single variable,Domain,
1379,Portugal,923,0,Basic,Real Functions of a single variable,Domain,
1509,Portugal,923,0,Basic,Real Functions of a single variable,Domain,
1557,Portugal,923,0,Basic,Real Functions of a single variable,Domain,
1557,Portugal,923,0,Basic,Real Functions of a single variable,Domain,
1564,Portugal,923,0,Basic,Real Functions of a single variable,Domain,
181,Italy,923,1,Basic,Real Functions of a single variable,Domain,
181,Italy,923,0,Basic,Real Functions of a single variable,Domain,
181,Italy,923,0,Basic,Real Functions of a single variable,Domain,
176,Italy,923,0,Basic,Real Functions of a single variable,Domain,
626,Italy,925,1,Basic,Real Functions of a single variable,Domain,
750,Portugal,925,0,Basic,Real Functions of a single variable,Domain,
1379,Portugal,925,1,Basic,Real Functions of a single variable,Domain,
1509,Portugal,925,0,Basic,Real Functions of a single variable,Domain,
1557,Portugal,925,1,Basic,Real Functions of a single variable,Domain,
1557,Portugal,925,0,Basic,Real Functions of a single variable,Domain,
1564,Portugal,925,0,Basic,Real Functions of a single variable,Domain,
181,Italy,925,0,Basic,Real Functions of a single variable,Domain,
181,Italy,925,0,Basic,Real Functions of a single variable,Domain,
181,Italy,925,0,Basic,Real Functions of a single variable,Domain,
181,Italy,925,0,Basic,Real Functions of a single variable,Domain,
176,Italy,925,1,Basic,Real Functions of a single variable,Domain,
1557,Portugal,926,0,Advanced,Real Functions of a single variable,Domain,
552,Portugal,927,0,Advanced,Real Functions of a single variable,Domain,
1557,Portugal,927,1,Advanced,Real Functions of a single variable,Domain,
1557,Portugal,927,0,Advanced,Real Functions of a single variable,Domain,
552,Portugal,928,0,Advanced,Real Functions of a single variable,Domain,
1557,Portugal,928,0,Advanced,Real Functions of a single variable,Domain,
1557,Portugal,928,0,Advanced,Real Functions of a single variable,Domain,
81,Lithuania,929,1,Basic,Graph Theory,Graph Theory,Cycle and circuit
1487,Portugal,929,1,Basic,Graph Theory,Graph Theory,Cycle and circuit
1487,Portugal,930,0,Basic,Graph Theory,Graph Theory,Planar graph
741,Ireland,933,0,Basic,Graph Theory,Graph Theory,Planar graph
741,Ireland,935,0,Basic,Graph Theory,Graph Theory,Chromatic number
81,Lithuania,935,1,Basic,Graph Theory,Graph Theory,Chromatic number
1487,Portugal,936,1,Basic,Graph Theory,Graph Theory,Chromatic number
81,Lithuania,937,0,Advanced,Graph Theory,Graph Theory,Chromatic number
81,Lithuania,938,1,Advanced,Graph Theory,Graph Theory,Chromatic number
1487,Portugal,940,0,Basic,Graph Theory,Graph Theory,Spanning tree
741,Ireland,942,0,Basic,Graph Theory,Graph Theory,Spanning tree
81,Lithuania,943,1,Basic,Graph Theory,Graph Theory,Spanning tree
1487,Portugal,946,0,Basic,Graph Theory,Graph Theory,Spanning tree
741,Ireland,947,1,Basic,Graph Theory,Graph Theory,Spanning tree
748,Portugal,947,1,Basic,Graph Theory,Graph Theory,Spanning tree
913,Ireland,948,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
988,Portugal,948,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
1247,Portugal,948,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
26,Portugal,948,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
549,Portugal,948,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
509,Portugal,948,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
509,Portugal,948,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
973,Portugal,948,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
414,Portugal,948,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
414,Portugal,948,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
80,Lithuania,948,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
852,Italy,948,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
28,Portugal,948,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
853,Italy,948,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
853,Italy,948,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
853,Italy,948,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
855,Italy,949,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
855,Italy,949,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
854,Italy,949,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
510,Portugal,949,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
979,Portugal,949,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
511,Portugal,949,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
509,Portugal,949,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
509,Portugal,949,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
509,Portugal,949,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
414,Portugal,949,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
852,Italy,949,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
853,Italy,949,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
853,Italy,949,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
598,Italy,949,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
988,Portugal,950,0,Basic,Linear Algebra,Linear Systems,Inconsistent system
855,Italy,950,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
509,Portugal,950,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
511,Portugal,950,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
973,Portugal,950,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
853,Italy,950,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
625,Russian Federation,950,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
576,Ireland,951,1,Basic,Linear Algebra,Linear Systems,Square linear system
90,Lithuania,951,0,Basic,Linear Algebra,Linear Systems,Square linear system
988,Portugal,951,0,Basic,Linear Algebra,Linear Systems,Square linear system
988,Portugal,951,1,Basic,Linear Algebra,Linear Systems,Square linear system
855,Italy,951,1,Basic,Linear Algebra,Linear Systems,Square linear system
855,Italy,951,0,Basic,Linear Algebra,Linear Systems,Square linear system
854,Italy,951,1,Basic,Linear Algebra,Linear Systems,Square linear system
26,Portugal,951,1,Basic,Linear Algebra,Linear Systems,Square linear system
973,Portugal,951,1,Basic,Linear Algebra,Linear Systems,Square linear system
414,Portugal,951,1,Basic,Linear Algebra,Linear Systems,Square linear system
80,Lithuania,951,1,Basic,Linear Algebra,Linear Systems,Square linear system
80,Lithuania,951,1,Basic,Linear Algebra,Linear Systems,Square linear system
80,Lithuania,951,1,Basic,Linear Algebra,Linear Systems,Square linear system
28,Portugal,951,1,Basic,Linear Algebra,Linear Systems,Square linear system
1292,Italy,951,1,Basic,Linear Algebra,Linear Systems,Square linear system
598,Italy,951,1,Basic,Linear Algebra,Linear Systems,Square linear system
913,Ireland,952,0,Basic,Linear Algebra,Linear Systems,Square linear system
913,Ireland,952,1,Basic,Linear Algebra,Linear Systems,Square linear system
988,Portugal,952,1,Basic,Linear Algebra,Linear Systems,Square linear system
855,Italy,952,1,Basic,Linear Algebra,Linear Systems,Square linear system
855,Italy,952,0,Basic,Linear Algebra,Linear Systems,Square linear system
854,Italy,952,1,Basic,Linear Algebra,Linear Systems,Square linear system
854,Italy,952,0,Basic,Linear Algebra,Linear Systems,Square linear system
510,Portugal,952,0,Basic,Linear Algebra,Linear Systems,Square linear system
26,Portugal,952,1,Basic,Linear Algebra,Linear Systems,Square linear system
509,Portugal,952,1,Basic,Linear Algebra,Linear Systems,Square linear system
511,Portugal,952,1,Basic,Linear Algebra,Linear Systems,Square linear system
511,Portugal,952,1,Basic,Linear Algebra,Linear Systems,Square linear system
753,Italy,952,1,Basic,Linear Algebra,Linear Systems,Square linear system
853,Italy,952,0,Basic,Linear Algebra,Linear Systems,Square linear system
625,Russian Federation,952,1,Basic,Linear Algebra,Linear Systems,Square linear system
1505,Portugal,955,0,Basic,Optimization,Linear Optimization,Linear programming
1479,Portugal,955,1,Basic,Optimization,Linear Optimization,Linear programming
80,Lithuania,955,0,Basic,Optimization,Linear Optimization,Linear programming
1516,Portugal,956,1,Basic,Optimization,Linear Optimization,Linear programming
1505,Portugal,957,1,Basic,Optimization,Linear Optimization,Linear programming
1505,Portugal,957,0,Basic,Optimization,Linear Optimization,Linear programming
1022,Lithuania,958,0,Basic,Optimization,Linear Optimization,Linear programming
1505,Portugal,958,0,Basic,Optimization,Linear Optimization,Linear programming
1022,Lithuania,959,0,Basic,Optimization,Linear Optimization,Linear programming
1505,Portugal,959,1,Basic,Optimization,Linear Optimization,Linear programming
689,Portugal,960,0,Basic,Optimization,Nonlinear Optimization,Linear programming
689,Portugal,960,0,Basic,Optimization,Nonlinear Optimization,Linear programming
1171,Portugal,960,0,Basic,Optimization,Nonlinear Optimization,Linear programming
37,Portugal,960,0,Basic,Optimization,Nonlinear Optimization,Linear programming
913,Ireland,961,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
854,Italy,961,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
853,Italy,961,1,Basic,Linear Algebra,Linear Systems,Inconsistent system
1505,Portugal,962,1,Basic,Optimization,Linear Optimization,Simplex method
851,Italy,963,0,Basic,Optimization,Nonlinear Optimization,Simplex method
851,Italy,963,0,Basic,Optimization,Nonlinear Optimization,Simplex method
37,Portugal,963,1,Basic,Optimization,Nonlinear Optimization,Simplex method
689,Portugal,964,1,Basic,Optimization,Nonlinear Optimization,Simplex method
689,Portugal,964,0,Basic,Optimization,Nonlinear Optimization,Simplex method
1479,Portugal,964,1,Basic,Optimization,Nonlinear Optimization,Simplex method
851,Italy,964,1,Basic,Optimization,Nonlinear Optimization,Simplex method
1022,Lithuania,965,0,Basic,Optimization,Linear Optimization,Excel solver add-in
1505,Portugal,965,0,Basic,Optimization,Linear Optimization,Excel solver add-in
1509,Portugal,981,1,Basic,Real Functions of a single variable,Limits and Continuity,Limits
1565,Portugal,981,0,Basic,Real Functions of a single variable,Limits and Continuity,Limits
1564,Portugal,981,0,Basic,Real Functions of a single variable,Limits and Continuity,Limits
181,Italy,981,0,Basic,Real Functions of a single variable,Limits and Continuity,Limits
1564,Portugal,982,1,Basic,Real Functions of a single variable,Limits and Continuity,Limits
1481,Portugal,982,1,Basic,Real Functions of a single variable,Limits and Continuity,Limits
552,Portugal,983,0,Advanced,Real Functions of a single variable,Limits and Continuity,Limits
1557,Portugal,983,0,Advanced,Real Functions of a single variable,Limits and Continuity,Limits
1557,Portugal,983,0,Advanced,Real Functions of a single variable,Limits and Continuity,Limits
1557,Portugal,983,0,Advanced,Real Functions of a single variable,Limits and Continuity,Limits
1557,Portugal,984,0,Advanced,Real Functions of a single variable,Limits and Continuity,Limits
1039,Lithuania,998,0,Basic,Differentiation,Partial Differentiation,First order
1029,Lithuania,998,0,Basic,Differentiation,Partial Differentiation,First order
1037,Lithuania,998,0,Basic,Differentiation,Partial Differentiation,First order
1046,Lithuania,998,0,Basic,Differentiation,Partial Differentiation,First order
1036,Lithuania,998,0,Basic,Differentiation,Partial Differentiation,First order
1028,Lithuania,998,0,Basic,Differentiation,Partial Differentiation,First order
1049,Lithuania,998,0,Basic,Differentiation,Partial Differentiation,First order
483,Portugal,998,1,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,998,0,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,998,1,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,998,0,Basic,Differentiation,Partial Differentiation,First order
1044,Lithuania,998,1,Basic,Differentiation,Partial Differentiation,First order
753,Italy,998,0,Basic,Differentiation,Partial Differentiation,First order
1056,Lithuania,999,0,Basic,Differentiation,Partial Differentiation,First order
1024,Lithuania,999,0,Basic,Differentiation,Partial Differentiation,First order
1028,Lithuania,999,0,Basic,Differentiation,Partial Differentiation,First order
1047,Lithuania,999,0,Basic,Differentiation,Partial Differentiation,First order
